make_scenario_id,name,folder,status,trigger,schedule,systems_touched,sends_comms,runs_sampled,errors,error_rate_pct,last_run,last_error,last_error_msg,dlq,last_edited,webhook_url,calls_scenarios,recommendation,reason,gos_replacement,prerequisite_before_disable,risk_level,OWNER_DECISION,OWNER_NOTES
"1160762","ביטול עסקה - לוסט","לוסטים ודחייה","active (live)","gateway:CustomWebHook","{""type"":""immediately"",""maximum_runs_per_minute"":null}","pipedrive airtable gmail calendar","YES","12","0","0","2026-07-29T13:46:59.029Z","","","0","2026-05-04T05:33:21.085Z","https://hook.us1.make.com/fja194nxogav0yc26ercdyfqpemhqohk","bpxeej2ojsw3t4syms2nfnhj68puoiu5 zn5ol0fanfyhev5yq7luxxlnar8mas3d oln3w9tk9477x05vaquyy4yplyarc142","KEEP TEMPORARILY","Live, and duplicated by a GOS surface that is also live — double-send risk to a real recipient.","GOS deal status","Verify GOS-side parity (recipients + content), then disable one at a time per Phase 1 and watch 48h.","P2","",""
"440482","עסקאות שהפכו ללוסט > עדכון לוואטסאפ (wassenger)","לוסטים ודחייה","active (live)","gateway:CustomMailHook","{""type"":""immediately"",""interval"":900}","pipedrive whatsapp","YES","7","0","0","2026-07-29T13:47:02.134Z","","","0","2025-06-19T06:03:57.646Z","9j8m7gbowjiy34y6hgju9agrxxp47og6@hook.us1.make.com","bpxeej2ojsw3t4syms2nfnhj68puoiu5 zn5ol0fanfyhev5yq7luxxlnar8mas3d oln3w9tk9477x05vaquyy4yplyarc142","KEEP TEMPORARILY","Live, and duplicated by a GOS surface that is also live — double-send risk to a real recipient.","GOS deal status + WhatsApp bridge","Verify GOS-side parity (recipients + content), then disable one at a time per Phase 1 and watch 48h.","P2","",""
"456768","דיל בפייפ הפך ללוסט- יקר מידי > וואטסאפ","לוסטים ודחייה","active (no recent runs)","gateway:CustomMailHook","{""type"":""immediately""}","pipedrive whatsapp","YES","0","0","","","","","0","2025-03-19T13:03:07.597Z","prbj81vsx71rei7s515osal9xden0sa1@hook.us1.make.com","","NEEDS MANUAL REVIEW","ACTIVE but zero executions in the retained log window — cannot distinguish ""no traffic"" from ""silently broken"". Purpose not inferred from the name.","","Confirm with the business whether this path is still expected to carry traffic.","P2 — operational","",""
"1586537","עדכון הלינק לרדיפה למילוי תאריך סיור","לוסטים ודחייה","active (no recent runs)","gateway:CustomWebHook","{""type"":""immediately""}","pipedrive airtable whatsapp","YES","0","0","","","","","0","2024-02-25T08:22:42.420Z","https://hook.us1.make.com/1t5ez2otu62atblw9z5cvxynb9s7rjf2","","NEEDS MANUAL REVIEW","ACTIVE but zero executions in the retained log window — cannot distinguish ""no traffic"" from ""silently broken"". Purpose not inferred from the name.","","Confirm with the business whether this path is still expected to carry traffic.","P2 — operational","",""
"430323","עסקאות שהפכו ללוסט > עדכון לוואטסאפ","לוסטים ודחייה","inactive","gateway:CustomMailHook","{""type"":""immediately"",""interval"":900}","pipedrive whatsapp","YES","0","0","","","","","0","2022-10-31T12:06:45.475Z","85exdxoodjj7wlms02fom6aqkyq0nhvg@hook.us1.make.com","","ALREADY OBSOLETE","Inactive; no retained execution history.","","None — already off. Confirm no scenario chains into it before deleting.","P3 — legacy","",""
"3897811","Find/Create UTM","לידים לפייפדרייב","active (live)","gateway:CustomWebHook","{""type"":""immediately""}","pipedrive","no","50","48","96","2026-08-03T12:16:37.267Z","2026-08-02T08:41:58.818Z","429: daily request budget exceeded (Please check developers.pipedrive.com)","0","2025-04-23T08:17:57.521Z","https://hook.us1.make.com/xy3psibg7ekve88ah28bv6c75tygy6ir","","KEEP ACTIVE","Protected lead-intake dependency — this is the only path these leads have into GOS.","GOS Ingress Platform (website_form) — code shipped, NOT credentialed","Set WEBSITE_FORM_SECRET; fix adapter gaps G1/G2/G3/G4; repoint the form; prove 14 days of parity. Retire Find/Create UTM LAST, pipe4u second-to-last.","P0 — lead loss","",""
"1069253","pipe4u","לידים לפייפדרייב","active (live)","gateway:CustomWebHook","{""type"":""immediately"",""maximum_runs_per_minute"":100}","pipedrive gmail whatsapp http","YES","50","48","96","2026-08-03T12:16:35.972Z","2026-08-02T08:41:47.503Z","Error: 500 Internal Server Error","0","2026-07-26T07:10:50.673Z","https://hook.us1.make.com/ktl4gj73k8pm2kv3bjapgre35khch2cv","xy3psibg7ekve88ah28bv6c75tygy6ir bpxeej2ojsw3t4syms2nfnhj68puoiu5 zn5ol0fanfyhev5yq7luxxlnar8mas3d oln3w9tk9477x05vaquyy4yplyarc142","KEEP ACTIVE","Protected lead-intake dependency — this is the only path these leads have into GOS.","GOS Ingress Platform (website_form) — code shipped, NOT credentialed","Set WEBSITE_FORM_SECRET; fix adapter gaps G1/G2/G3/G4; repoint the form; prove 14 days of parity. Retire Find/Create UTM LAST, pipe4u second-to-last.","P0 — lead loss","",""
"1989054","פרסון חדש בפייפ- הוספת לינק לצ'אט בווסנג'ר","לידים לפייפדרייב","inactive+INVALID","pipedrive:NewPersonEvent","{""type"":""immediately""}","pipedrive","no","49","1","2","2026-07-31T07:04:55.122Z","2026-07-31T07:04:55.122Z","429: daily request budget exceeded (Please check developers.pipedrive.com)","0","2024-09-05T12:22:39.700Z","https://hook.us1.make.com/gegxr7k94pmrlpmiubi4tvjphiwg8l74","","NEEDS MANUAL REVIEW","Auto-deactivated by Make on 2026-07-30..08-02 after repeated Pipedrive 429 ""daily request budget exceeded"" errors. NOT a deliberate decision.","varies — see audit Part 7","Owner decides restore-vs-retire per row AFTER the Pipedrive API budget incident is resolved.","P1 — customer/payment/accounting","",""
"430307","דף נחיתה אלמנטור > פייפדרייב","לידים לפייפדרייב","active (live)","gateway:CustomWebHook","{""type"":""immediately"",""interval"":900}","http","no","42","0","0","2026-08-03T12:16:35.825Z","","","3","2026-04-12T14:21:53.276Z","https://hook.us1.make.com/2katu8xl75ru2m19ig68wrp8nl2lucf5","ktl4gj73k8pm2kv3bjapgre35khch2cv","KEEP ACTIVE","Protected lead-intake dependency — this is the only path these leads have into GOS.","GOS website_form ingress — NOT credentialed (WEBSITE_FORM_SECRET unset)","Set WEBSITE_FORM_SECRET; fix adapter gaps G1/G2/G3/G4; repoint the form; prove 14 days of parity. Retire Find/Create UTM LAST, pipe4u second-to-last.","P0 — lead loss","",""
"430352","לידים מטופס פייסבוק קמפיין גרפיטי רימרקטינג > פייפדרייב","לידים לפייפדרייב","inactive+INVALID","facebook-lead-ads:NewLeadMultiple","{""type"":""immediately"",""maximum_runs_per_minute"":100}","gmail facebook http","YES","41","9","22","2026-08-01T08:56:31.556Z","2026-08-01T08:56:31.556Z","Error: 500 Internal Server Error","0","2026-07-26T05:28:46.841Z","","ktl4gj73k8pm2kv3bjapgre35khch2cv","NEEDS MANUAL REVIEW","Flagged isinvalid by Make (broken configuration). Inactive.","","Inspect in the Make UI to determine whether it was ever wanted.","P3 — legacy","",""
"430331","טופס עמוד צור קשר באתר > פייפדרייב + סמוב","לידים לפייפדרייב","active (live)","gateway:CustomWebHook","{""type"":""immediately""}","http","no","12","0","0","2026-07-26T11:39:42.757Z","","","0","2025-03-17T07:09:53.555Z","https://hook.us1.make.com/6ky8ly1bjwhut47v2tgxglbxfrdu549r","ktl4gj73k8pm2kv3bjapgre35khch2cv hu5r0ix1jlwcj8bi2gq6mtsf9ennq1h8","KEEP ACTIVE","Protected lead-intake dependency — this is the only path these leads have into GOS.","GOS website_form ingress — NOT credentialed (WEBSITE_FORM_SECRET unset)","Set WEBSITE_FORM_SECRET; fix adapter gaps G1/G2/G3/G4; repoint the form; prove 14 days of parity. Retire Find/Create UTM LAST, pipe4u second-to-last.","P0 — lead loss","",""
"430315","טופס בעמודי מוצר באתר > פייפדרייב","לידים לפייפדרייב","active (live)","gateway:CustomWebHook","{""type"":""immediately""}","http","no","7","0","0","2026-07-23T10:41:56.076Z","","","0","2025-03-17T07:04:51.691Z","https://hook.us1.make.com/zm8pt41206bf79xvovaip2gktqhiqyf3","ktl4gj73k8pm2kv3bjapgre35khch2cv hu5r0ix1jlwcj8bi2gq6mtsf9ennq1h8","KEEP ACTIVE","Protected lead-intake dependency — this is the only path these leads have into GOS.","GOS website_form ingress — NOT credentialed (WEBSITE_FORM_SECRET unset)","Set WEBSITE_FORM_SECRET; fix adapter gaps G1/G2/G3/G4; repoint the form; prove 14 days of parity. Retire Find/Create UTM LAST, pipe4u second-to-last.","P0 — lead loss","",""
"430317","Leads' Google form > Pipedrive","לידים לפייפדרייב","active (no recent runs)","gateway:CustomWebHook","{""type"":""immediately"",""interval"":900}","pipedrive gmail whatsapp","YES","0","0","","","","","0","2023-08-14T10:49:45.429Z","https://hook.us1.make.com/j7roubmgao3p7t6upwwk9cfnn6lp0oia","","NEEDS MANUAL REVIEW","ACTIVE but zero executions in the retained log window — cannot distinguish ""no traffic"" from ""silently broken"". Purpose not inferred from the name.","","Confirm with the business whether this path is still expected to carry traffic.","P2 — operational","",""
"430343","Smoove subsricbers - food > Create Pipedrive Contact & Deal","לידים לפייפדרייב","active (no recent runs)","gateway:CustomWebHook","{""type"":""immediately"",""interval"":900}","pipedrive whatsapp","YES","0","0","","","","","0","2022-12-07T12:33:32.221Z","https://hook.us1.make.com/9ev7lont8usghvoffaa83huh13cvjgkz","","NEEDS MANUAL REVIEW","ACTIVE but zero executions in the retained log window — cannot distinguish ""no traffic"" from ""silently broken"". Purpose not inferred from the name.","","Confirm with the business whether this path is still expected to carry traffic.","P2 — operational","",""
"430335","Smoove subsricbers - Graffiti > Create Pipedrive Contact & Deal","לידים לפייפדרייב","active (no recent runs)","gateway:CustomWebHook","{""type"":""immediately"",""interval"":900}","pipedrive whatsapp","YES","0","0","","","","","0","2022-12-07T12:32:12.402Z","https://hook.us1.make.com/44tsijpandkqux6rctop5c5vnpjcmt72","","NEEDS MANUAL REVIEW","ACTIVE but zero executions in the retained log window — cannot distinguish ""no traffic"" from ""silently broken"". Purpose not inferred from the name.","","Confirm with the business whether this path is still expected to carry traffic.","P2 — operational","",""
"430320","דף נחיתה פעילות בת מצווה > פייפדרייב + סמוב","לידים לפייפדרייב","active (no recent runs)","gateway:CustomWebHook","{""type"":""immediately"",""interval"":900}","http","no","0","0","","","","","0","2023-07-05T05:37:11.792Z","https://hook.us1.make.com/d715242bd6xza9e5zyrxkee7hzgsg1gt","ktl4gj73k8pm2kv3bjapgre35khch2cv","KEEP ACTIVE","Protected lead-intake dependency — this is the only path these leads have into GOS.","GOS website_form ingress — NOT credentialed (WEBSITE_FORM_SECRET unset)","Set WEBSITE_FORM_SECRET; fix adapter gaps G1/G2/G3/G4; repoint the form; prove 14 days of parity. Retire Find/Create UTM LAST, pipe4u second-to-last.","P0 — lead loss","",""
"430321","טופס פוטר באתר > פייפדרייב + סמוב","לידים לפייפדרייב","active (no recent runs)","gateway:CustomWebHook","{""type"":""immediately""}","http","no","0","0","","","","","0","2025-03-17T07:26:44.399Z","https://hook.us1.make.com/bckioo3ys2n3rqmgyzvjdz9matnql5s2","ktl4gj73k8pm2kv3bjapgre35khch2cv fog6ilemgecvxlkk1d5yxnskiy2bk1cz","KEEP ACTIVE","Protected lead-intake dependency — this is the only path these leads have into GOS.","GOS website_form ingress — NOT credentialed (WEBSITE_FORM_SECRET unset)","Set WEBSITE_FORM_SECRET; fix adapter gaps G1/G2/G3/G4; repoint the form; prove 14 days of parity. Retire Find/Create UTM LAST, pipe4u second-to-last.","P0 — lead loss","",""
"1989063","יצירת לינק לצ'אט בווסנג'ר כפתור בפייפ","לידים לפייפדרייב","active (no recent runs)","gateway:CustomWebHook","{""type"":""immediately""}","pipedrive","no","0","0","","","","","0","2024-02-14T12:12:17.982Z","https://hook.us1.make.com/d48lucs6t4a3k54yuixr3j8rvej52tbd","","NEEDS MANUAL REVIEW","ACTIVE but zero executions in the retained log window — cannot distinguish ""no traffic"" from ""silently broken"". Purpose not inferred from the name.","","Confirm with the business whether this path is still expected to carry traffic.","P2 — operational","",""
"430337","לקוח לחץ במייל על לינק ליצירת קשר > הכנסה לפייפדרייב","לידים לפייפדרייב","active (no recent runs)","gateway:CustomWebHook","{""type"":""immediately""}","pipedrive","no","0","0","","","","","0","2022-10-19T05:17:26.725Z","https://hook.us1.make.com/je721a9lyt4ijjb5zad6xx93nkmsrgcm","","NEEDS MANUAL REVIEW","ACTIVE but zero executions in the retained log window — cannot distinguish ""no traffic"" from ""silently broken"". Purpose not inferred from the name.","","Confirm with the business whether this path is still expected to carry traffic.","P2 — operational","",""
"430346","פופאפ צור קשר באתר > פייפדרייב","לידים לפייפדרייב","active (no recent runs)","gateway:CustomWebHook","{""type"":""immediately""}","http","no","0","0","","","","","0","2026-04-12T14:22:08.366Z","https://hook.us1.make.com/sudj8rnaszii2rhlkhnzljxcysm99kcm","ktl4gj73k8pm2kv3bjapgre35khch2cv","KEEP ACTIVE","Protected lead-intake dependency — this is the only path these leads have into GOS.","GOS website_form ingress — NOT credentialed (WEBSITE_FORM_SECRET unset)","Set WEBSITE_FORM_SECRET; fix adapter gaps G1/G2/G3/G4; repoint the form; prove 14 days of parity. Retire Find/Create UTM LAST, pipe4u second-to-last.","P0 — lead loss","",""
"4749928","הודעה חדשה על כל מדריך שמילא טופס תיאום סיור","מדריכים","active (live)","gateway:CustomWebHook","{""type"":""immediately""}","airtable whatsapp","YES","50","0","0","2026-08-02T09:32:45.087Z","","","0","2026-05-25T12:56:56.858Z","https://hook.us1.make.com/c9z62gkrnc94tz79bv88bj3dl6x2jm7d","","KEEP TEMPORARILY","Live, and duplicated by a GOS surface that is also live — double-send risk to a real recipient.","Questionnaire Engine (tour-operational)","Verify GOS-side parity (recipients + content), then disable one at a time per Phase 1 and watch 48h.","P2","",""
"2693681","מחשבון שכר","מדריכים","active (live)","gateway:CustomWebHook","{""type"":""immediately""}","airtable","no","50","0","0","2026-08-02T21:01:56.755Z","","","0","2025-06-23T07:14:32.408Z","https://hook.us1.make.com/alfy8dxpblpnxm2ugle06pczipkitmyr","yecjljo969ld2lpkgylfg6dgubwzsulu","KEEP TEMPORARILY","Live, and duplicated by a GOS surface that is also live.","Payroll module","Verify GOS-side parity (recipients + content), then disable one at a time per Phase 1 and watch 48h.","P2","",""
"1126290","רדיפה למדריך למלא טופס תיאום סיור","מדריכים","active (live)","gateway:CustomWebHook","{""type"":""immediately""}","airtable whatsapp","YES","50","0","0","2026-07-31T06:50:38.221Z","","","0","2026-04-06T18:21:34.448Z","https://hook.us1.make.com/kjko6nnrcv4t03ocw2453chtxec1shfi","qyw6h317896t8zywhn3ih8txy7a8kwwb","KEEP TEMPORARILY","Live, and duplicated by a GOS surface that is also live — double-send risk to a real recipient.","Admin Reports #11–#16","Verify GOS-side parity (recipients + content), then disable one at a time per Phase 1 and watch 48h.","P2","",""
"1051602","שליחת הודעה למדריך טופס סיום הסיור- סיכומי סיור","מדריכים","active (live)","gateway:CustomWebHook","{""type"":""immediately"",""maximum_runs_per_minute"":null}","airtable whatsapp","YES","50","0","0","2026-07-31T21:02:06.286Z","","","0","2026-04-06T18:33:00.809Z","https://hook.us1.make.com/52xol7nb4snvr635kx09khdaalfi1ezw","yecjljo969ld2lpkgylfg6dgubwzsulu","KEEP TEMPORARILY","Live, and duplicated by a GOS surface that is also live — double-send risk to a real recipient.","Admin Reports #7/#8 + Guide Portal","Verify GOS-side parity (recipients + content), then disable one at a time per Phase 1 and watch 48h.","P2","",""
"1126045","שליחת תכנים ללקוח לאחר מילוי טופס סיכום סיור+מחיקת הודעות מתוזמנות","מדריכים","active (live)","gateway:CustomWebHook","{""type"":""immediately"",""maximum_runs_per_minute"":100}","pipedrive airtable drive whatsapp http","YES","50","0","0","2026-08-01T13:04:17.007Z","","","0","2026-06-28T11:41:07.260Z","https://hook.us1.make.com/04fkceo4uxir05m3hql14tmq8jruy29i","a1pv28mrpmem6kmx1q7xlqsgwgw7ilg2 xgz3lsdayon0sgxjlui5aooh0lqnh82j","KEEP TEMPORARILY","Live, and duplicated by a GOS surface that is also live — double-send risk to a real recipient.","Communication Center / Confirmation Email","Verify GOS-side parity (recipients + content), then disable one at a time per Phase 1 and watch 48h.","P1","",""
"4452993","שליחת לו""ז הודעה של כל הסיורים של מחר","מדריכים","active (live)","gateway:CustomWebHook","{""type"":""immediately"",""maximum_runs_per_minute"":null}","airtable whatsapp","YES","34","0","0","2026-08-03T12:00:42.872Z","","","0","2026-01-06T07:39:20.005Z","https://hook.us1.make.com/ftiipbl5nq9cf7odk8d9b5scjfobe6as","","KEEP TEMPORARILY","Live, and duplicated by a GOS surface that is also live — double-send risk to a real recipient.","Admin Reports #11–#16 (guide daily//tour messages)","Verify GOS-side parity (recipients + content), then disable one at a time per Phase 1 and watch 48h.","P2","",""
"2883326","עדכון חודש ושנה בשכר","מדריכים","active (live)","gateway:CustomWebHook","{""type"":""immediately""}","airtable","no","26","0","0","2026-07-30T07:38:05.082Z","","","0","2024-07-31T05:56:27.259Z","https://hook.us1.make.com/3vuxos3ndwsjw622eqrxgv96j2ig1l7n","","KEEP TEMPORARILY","Live, and duplicated by a GOS surface that is also live.","Payroll module","Verify GOS-side parity (recipients + content), then disable one at a time per Phase 1 and watch 48h.","P2","",""
"430349","כפתור באיירטייבל להקמת מדריך.ה חדש.ה","מדריכים","active (live)","gateway:CustomWebHook","{""type"":""immediately""}","pipedrive airtable gmail calendar","YES","4","0","0","2026-07-29T13:36:23.679Z","","","0","2024-01-29T09:43:20.453Z","https://hook.us1.make.com/yecjljo969ld2lpkgylfg6dgubwzsulu","qyw6h317896t8zywhn3ih8txy7a8kwwb","KEEP TEMPORARILY","Live with recent executions and no verified GOS replacement identified.","","Determine the owning domain and whether GOS covers it before disabling.","P2 — operational","",""
"2844878","תזמון חודשי למחשבון שכר","מדריכים","active (live)","util:SetVariables","{""days"":[28,29,30,31],""time"":""23:55"",""type"":""monthly""}","airtable http","no","4","0","0","2026-07-31T20:55:09.573Z","","","0","2024-08-01T12:05:07.636Z","","alfy8dxpblpnxm2ugle06pczipkitmyr","KEEP TEMPORARILY","Live, and duplicated by a GOS surface that is also live.","Payroll module","Verify GOS-side parity (recipients + content), then disable one at a time per Phase 1 and watch 48h.","P2","",""
"4207107","הכנסת הערות עבור השכר מהפייפ","מדריכים","active (live)","gateway:CustomWebHook","{""type"":""immediately""}","pipedrive airtable gmail","YES","1","0","0","2026-07-08T14:32:37.578Z","","","0","2026-04-26T13:29:58.830Z","https://hook.us1.make.com/tzfhmfsw8495wl29vt13wuchxhb847v1","","KEEP TEMPORARILY","Live, and duplicated by a GOS surface that is also live — double-send risk to a real recipient.","Payroll module","Verify GOS-side parity (recipients + content), then disable one at a time per Phase 1 and watch 48h.","P2","",""
"972724","עדכון מדריכים היסטורי","מדריכים","inactive","pipedrive:ListDeals","{""type"":""indefinitely"",""interval"":900}","pipedrive airtable","no","0","0","","","","","0","2023-05-14T19:02:13.611Z","","qyw6h317896t8zywhn3ih8txy7a8kwwb","ALREADY OBSOLETE","Inactive; no retained execution history.","","None — already off. Confirm no scenario chains into it before deleting.","P3 — legacy","",""
"1052263","מנגנון בקרה","מנגנון בקרה","inactive+INVALID","util:SetVariables","{""days"":[1,2,3,4,5,6,0],""time"":""10:00"",""type"":""weekly""}","pipedrive airtable gmail http","YES","33","3","9","2026-08-02T07:00:07.008Z","2026-08-02T07:00:07.008Z","429: daily request budget exceeded (Please check developers.pipedrive.com)","0","2026-05-18T15:39:44.162Z","","u88fvsgtaqhk5qgdh9fpy8oalwc95vty bpxeej2ojsw3t4syms2nfnhj68puoiu5 zn5ol0fanfyhev5yq7luxxlnar8mas3d oln3w9tk9477x05vaquyy4yplyarc142","NEEDS MANUAL REVIEW","Auto-deactivated by Make on 2026-07-30..08-02 after repeated Pipedrive 429 ""daily request budget exceeded"" errors. NOT a deliberate decision.","varies — see audit Part 7","Owner decides restore-vs-retire per row AFTER the Pipedrive API budget incident is resolved.","P1 — customer/payment/accounting","",""
"430353","הוספת טלפון בפורמט 05/972... לכל איש קשר שנכנס + יצירת קישורים מקוצרים לאנשים תחת סוכנות/הפקה","סוכנים ומפיקים","active (live)","pipedrive:NewPersonEvent","{""type"":""immediately""}","pipedrive bitly","no","50","0","0","2026-08-03T12:16:38.625Z","","","1","2026-03-16T15:29:17.526Z","https://hook.us1.make.com/wgvng8fjmwymitt4y388q1188qwin4nq","yvg1ryauw2scodxgcrf7ygy6m1v6as5t","KEEP TEMPORARILY","Live with recent executions and no verified GOS replacement identified.","","Determine the owning domain and whether GOS covers it before disabling.","P2 — operational","",""
"1993303","פתיחת לינק להזמנת סוכנים חדש","סוכנים ומפיקים","active (live)","gateway:CustomWebHook","{""type"":""immediately""}","pipedrive cognito","no","50","5","10","2026-08-01T18:07:59.649Z","2026-08-01T18:07:59.649Z","429: daily request budget exceeded (Please check developers.pipedrive.com)","0","2024-12-01T09:27:05.578Z","https://hook.us1.make.com/yvg1ryauw2scodxgcrf7ygy6m1v6as5t","yvg1ryauw2scodxgcrf7ygy6m1v6as5t","KEEP TEMPORARILY","Live with recent executions and no verified GOS replacement identified.","","Determine the owning domain and whether GOS covers it before disabling.","P2 — operational","",""
"430258","יצירת קישורים לאנשים שמקושרים לסוכנויות ומפיקים - פעם ביום","סוכנים ומפיקים","inactive+INVALID","pipedrive:GetPersons","{""time"":""08:00"",""type"":""daily""}","pipedrive bitly","no","32","1","3","2026-08-01T05:00:14.541Z","2026-08-01T05:00:14.541Z","429: daily request budget exceeded (Please check developers.pipedrive.com)","0","2024-03-25T18:31:41.606Z","","yvg1ryauw2scodxgcrf7ygy6m1v6as5t","NEEDS MANUAL REVIEW","Auto-deactivated by Make on 2026-07-30..08-02 after repeated Pipedrive 429 ""daily request budget exceeded"" errors. NOT a deliberate decision.","varies — see audit Part 7","Owner decides restore-vs-retire per row AFTER the Pipedrive API budget incident is resolved.","P1 — customer/payment/accounting","",""
"1993342","הזמנות מסוכנים לפייפ","סוכנים ומפיקים","active (live)","cognitoforms:watchForNewEntries","{""type"":""immediately""}","pipedrive airtable gmail cognito","YES","14","0","0","2026-07-27T10:06:55.028Z","","","0","2026-05-06T13:04:54.711Z","https://hook.us1.make.com/uxf1wtv1xlapd9p4g82enr6yej8i52t1","","KEEP TEMPORARILY","Live with recent executions and no verified GOS replacement identified.","","Determine the owning domain and whether GOS covers it before disabling.","P2 — operational","",""
"430333","יצירת קישורים לאנשים שמקושרים לסוכנויות ומפיקים - מיידי [ps31cvs7um4nq4zuo72ecd0o18no5ly9@hook.us1.make.com]","סוכנים ומפיקים","active (live)","gateway:CustomMailHook","{""time"":""08:00"",""type"":""immediately""}","pipedrive bitly","no","5","0","0","2026-07-26T08:34:27.963Z","","","0","2024-03-26T09:47:44.281Z","ps31cvs7um4nq4zuo72ecd0o18no5ly9@hook.us1.make.com","yvg1ryauw2scodxgcrf7ygy6m1v6as5t","KEEP TEMPORARILY","Live with recent executions and no verified GOS replacement identified.","","Determine the owning domain and whether GOS covers it before disabling.","P2 — operational","",""
"835533","לינק לסליקה","סליקה","active (live)","gateway:CustomWebHook","{""type"":""immediately""}","pipedrive http","no","50","5","10","2026-08-02T11:49:14.057Z","2026-08-02T11:49:14.057Z","429: daily request budget exceeded (Please check developers.pipedrive.com)","0","2026-05-03T05:07:05.859Z","https://hook.us1.make.com/zn5ol0fanfyhev5yq7luxxlnar8mas3d","mfvl5zrrgp8s0euqshd39z6fcyat1l6m bpxeej2ojsw3t4syms2nfnhj68puoiu5 zn5ol0fanfyhev5yq7luxxlnar8mas3d oln3w9tk9477x05vaquyy4yplyarc142","KEEP TEMPORARILY","Live, and duplicated by a GOS surface that is also live.","GOS payment links (Cardcom/iCount)","Verify GOS-side parity (recipients + content), then disable one at a time per Phase 1 and watch 48h.","P1","",""
"835854","תפיסת הסליקה מדף סליקה בפייפ","סליקה","active (live)","gateway:CustomWebHook","{""type"":""immediately""}","pipedrive airtable whatsapp","YES","40","0","0","2026-07-30T04:51:57.703Z","","","0","2026-01-07T11:48:16.840Z","https://hook.us1.make.com/mfvl5zrrgp8s0euqshd39z6fcyat1l6m","zn5ol0fanfyhev5yq7luxxlnar8mas3d","KEEP TEMPORARILY","Live, and duplicated by a GOS surface that is also live — double-send risk to a real recipient.","GOS payment links","Verify GOS-side parity (recipients + content), then disable one at a time per Phase 1 and watch 48h.","P1","",""
"3934706","מוטרג מהתוסף חשבוניות אצל לאנדוליני","סליקה","active (live)","gateway:CustomWebHook","{""type"":""immediately""}","","no","12","0","0","2026-07-27T07:38:19.929Z","","","0","2025-05-05T06:24:00.995Z","https://hook.us1.make.com/xtcnsp1xnecwsn1awyriwpx1tcmwbvf7","","KEEP TEMPORARILY","Live with recent executions and no verified GOS replacement identified.","","Determine the owning domain and whether GOS covers it before disabling.","P2 — operational","",""
"1711911","סליקה עצמאית קירות של תקוה","סליקה","active (no recent runs)","gateway:CustomWebHook","{""type"":""immediately""}","pipedrive airtable http","no","0","0","","","","","0","2024-04-18T11:25:10.224Z","https://hook.us1.make.com/5tj9enlnsiqiofs39krkfbxfdxyisgf7","ktl4gj73k8pm2kv3bjapgre35khch2cv bpxeej2ojsw3t4syms2nfnhj68puoiu5 zn5ol0fanfyhev5yq7luxxlnar8mas3d oln3w9tk9477x05vaquyy4yplyarc142","KEEP ACTIVE","Protected lead-intake dependency — this is the only path these leads have into GOS.","GOS website_form ingress — NOT credentialed (WEBSITE_FORM_SECRET unset)","Set WEBSITE_FORM_SECRET; fix adapter gaps G1/G2/G3/G4; repoint the form; prove 14 days of parity. Retire Find/Create UTM LAST, pipe4u second-to-last.","P0 — lead loss","",""
"4677244","Integration iCount","סליקה","inactive","icount:documentCreate","{""type"":""indefinitely"",""interval"":900}","icount","no","0","0","","","","","0","2026-04-15T06:51:26.242Z","","","ALREADY OBSOLETE","Inactive; no retained execution history.","","None — already off. Confirm no scenario chains into it before deleting.","P3 — legacy","",""
"2725066","עדכון תנאי תשלום בדיל שמשוייך לארגון בפייפ עיסקי","עסקיים","active (live)","gateway:CustomWebHook","{""type"":""immediately""}","pipedrive airtable gmail","YES","33","0","0","2026-07-28T06:44:38.958Z","","","0","2025-07-07T06:37:47.975Z","https://hook.us1.make.com/tw49ttgk87fuw4480rl384hhx6eej254","","KEEP TEMPORARILY","Live with recent executions and no verified GOS replacement identified.","","Determine the owning domain and whether GOS covers it before disabling.","P2 — operational","",""
"430267","לקוחות עסקיים - הוצאת קבלות פעם ביום - 8:00","עסקיים","inactive+INVALID","pipedrive:ListDeals","{""time"":""08:00"",""type"":""daily""}","pipedrive gmail icount http","YES","32","1","3","2026-08-01T05:00:12.149Z","2026-08-01T05:00:12.149Z","429: daily request budget exceeded (Please check developers.pipedrive.com)","0","2023-05-09T05:02:58.022Z","","","NEEDS MANUAL REVIEW","Auto-deactivated by Make on 2026-07-30..08-02 after repeated Pipedrive 429 ""daily request budget exceeded"" errors. NOT a deliberate decision.","varies — see audit Part 7","Owner decides restore-vs-retire per row AFTER the Pipedrive API budget incident is resolved.","P1 — customer/payment/accounting","",""
"430273","לקוחות עסקיים - הוצאת קבלות פעם ביום - 16:00","עסקיים","inactive+INVALID","pipedrive:ListDeals","{""time"":""16:00"",""type"":""daily""}","pipedrive gmail icount http","YES","30","2","7","2026-07-31T13:00:05.166Z","2026-07-31T13:00:05.166Z","429: daily request budget exceeded (Please check developers.pipedrive.com)","0","2022-10-19T05:17:26.725Z","","hu5r0ix1jlwcj8bi2gq6mtsf9ennq1h8 8l77g8t16kai5onbgy16zumuhp9c4t2c","NEEDS MANUAL REVIEW","Auto-deactivated by Make on 2026-07-30..08-02 after repeated Pipedrive 429 ""daily request budget exceeded"" errors. NOT a deliberate decision.","varies — see audit Part 7","Owner decides restore-vs-retire per row AFTER the Pipedrive API budget incident is resolved.","P1 — customer/payment/accounting","",""
